filename,width,height,class,xmin,ymin,xmax,ymax
pedestrian_1323822718_avi_image4.jpg,704,480,pedestrianCrossing,475,206,498,237
stop_1323816428_avi_image20.jpg,704,480,stop,632,202,686,252
stop_1323822577_avi_image1.jpg,704,480,stop,358,301,375,316
speedLimit_1323823871_avi_image3.jpg,704,480,speedLimitUrdbl,330,208,346,227
pedestrian_1323820836_avi_image2.jpg,704,480,pedestrianCrossing,444,277,471,302
signalAhead_1323814588_avi_image1.jpg,704,480,signalAhead,512,189,566,242
stop_1323816448_avi_image23.jpg,704,480,stop,412,272,454,311
stop_1323821086_avi_image2.jpg,704,480,stop,157,296,183,322
stop_1323820452_avi_image0.jpg,704,480,stop,393,262,419,289
stop_1323822602_avi_image19.jpg,704,480,stop,484,251,519,284
signalAhead_1323822472_avi_image6.jpg,704,480,signalAhead,394,277,430,314
stop_1323817816_avi_image8.jpg,704,480,stop,399,271,426,299
stop_1323820481_avi_image8.jpg,704,480,stop,588,305,610,326
speedLimit_1323822519_avi_image1.jpg,704,480,speedLimit45,459,263,482,288
stop_1323823007_avi_image2.jpg,704,480,stop,508,204,526,223
merge_1323817276_avi_image12.jpg,704,480,merge,402,279,441,315
speedLimit_1323820650_avi_image7.jpg,704,480,speedLimit35,541,270,571,306
speedLimit_1323817452_avi_image0.jpg,704,480,speedLimit40,259,321,276,340
signalAhead_1323823886_avi_image1.jpg,704,480,signalAhead,373,199,415,243
stop_1323817842_avi_image21.jpg,704,480,stop,526,248,561,282
signalAhead_1323820257_avi_image8.jpg,704,480,signalAhead,460,259,513,310
stop_1323821155_avi_image12.jpg,704,480,stop,409,296,426,313
stop_1323822602_avi_image25.jpg,704,480,stop,548,206,599,252
stop_1323817816_avi_image23.jpg,704,480,stop,591,96,695,191
stop_1323822602_avi_image9.jpg,704,480,stop,435,275,457,297
stop_1323819291_avi_image0.jpg,704,480,stop,112,299,135,320
stop_1323812975_avi_image16.jpg,704,480,stop,530,199,559,225
signalAhead_1323819428_avi_image7.jpg,704,480,signalAhead,510,155,595,235
stop_1323821086_avi_image13.jpg,704,480,stop,476,241,517,281
stop_1323820728_avi_image7.jpg,704,480,stop,560,272,603,313
speedLimit_1323824852_avi_image12.jpg,704,480,speedLimit25,431,183,453,209
stop_1323823007_avi_image17.jpg,704,480,stop,550,156,589,194
signalAhead_1323896726_avi_image4.jpg,640,480,signalAhead,417,238,435,255
pedestrian_1323822830_avi_image5.jpg,704,480,pedestrianCrossing,433,195,472,232
stop_1323817842_avi_image6.jpg,704,480,stop,462,292,481,310
speedLimit_1323817452_avi_image6.jpg,704,480,speedLimit40,228,312,248,335
speedLimit_1323822937_avi_image10.jpg,704,480,speedLimit35,524,175,553,209
speedLimit_1323820285_avi_image0.jpg,704,480,speedLimit50,473,300,494,324
signalAhead_1323822138_avi_image8.jpg,704,480,signalAhead,502,276,539,311
stop_1323804393_avi_image28.jpg,704,480,stop,54,40,94,79
speedLimit_1323824699_avi_image5.jpg,704,480,speedLimit35,561,37,617,98
signalAhead_1323823223_avi_image0.jpg,704,480,signalAhead,503,221,520,239
stop_1323816448_avi_image15.jpg,704,480,stop,210,293,237,320
speedLimit_1323822919_avi_image7.jpg,704,480,speedLimit35,485,196,510,224
addedLane_1323820215_avi_image10.jpg,704,480,addedLane,455,276,494,313
stop_1323816483_avi_image2.jpg,704,480,stop,381,301,392,311
yield_1323816786_avi_image8.jpg,704,480,yield,452,266,472,284
merge_1323821565_avi_image11.jpg,704,480,merge,524,245,560,285
stop_1323822870_avi_image8.jpg,704,480,stop,586,155,638,207
speedLimit_1323816551_avi_image20.jpg,704,480,schoolSpeedLimit25,640,219,688,292
speedLimit_1323822919_avi_image2.jpg,704,480,speedLimit35,469,208,490,231
stop_1323804359_avi_image20.jpg,704,480,stop,104,31,137,63
stop_1323820728_avi_image9.jpg,704,480,stop,553,256,601,302
speedLimit_1323822937_avi_image12.jpg,704,480,speedLimit35,579,174,616,216
stop_1323820790_avi_image4.jpg,704,480,stop,473,264,508,298
speedLimit_1323824718_avi_image4.jpg,704,480,speedLimitUrdbl,422,192,441,215
speedLimit_1323803263_avi_image6.jpg,704,480,speedLimit65,531,17,580,71
stop_1323804473_avi_image8.jpg,704,480,stop,444,36,471,62
stop_1323819316_avi_image9.jpg,704,480,stop,544,202,601,253
speedLimit_1323824699_avi_image0.jpg,704,480,speedLimit35,417,133,446,168
speedLimit_1323804376_avi_image4.jpg,704,480,speedLimit25,504,45,525,72
signalAhead_1323822259_avi_image11.jpg,704,480,signalAhead,522,293,553,322
stop_1323817816_avi_image9.jpg,704,480,stop,402,266,432,294
signalAhead_1323822386_avi_image6.jpg,704,480,signalAhead,485,222,545,282
speedLimit_1323824118_avi_image0.jpg,704,480,speedLimit45,483,192,498,210
stop_1323820809_avi_image8.jpg,704,480,stop,474,290,503,317
signalAhead_1323820257_avi_image12.jpg,704,480,signalAhead,544,219,619,292
speedLimit_1323817869_avi_image11.jpg,704,480,speedLimit25,500,270,525,299
stop_1323821112_avi_image9.jpg,704,480,stop,378,274,416,310
addedLane_1323820280_avi_image0.jpg,704,480,addedLane,419,234,465,285
addedLane_1323813414_avi_image4.jpg,704,480,addedLane,63,132,133,207
signalAhead_1323804141_avi_image2.jpg,704,480,signalAhead,207,4,253,46
stop_1323804419_avi_image28.jpg,704,480,stop,134,45,158,69
signalAhead_1323804241_avi_image10.jpg,704,480,signalAhead,605,21,646,61
stop_1323821086_avi_image12.jpg,704,480,stop,441,249,481,287
stop_1323822759_avi_image17.jpg,704,480,stop,485,152,530,192
speedLimit_1323804376_avi_image10.jpg,704,480,speedLimit25,586,26,613,57
stop_1323804473_avi_image12.jpg,704,480,stop,467,20,501,52
stop_1323820452_avi_image17.jpg,704,480,stop,577,218,614,252
pedestrian_1323822805_avi_image15.jpg,704,480,pedestrianCrossing,497,174,546,224
pedestrian_1323822805_avi_image19.jpg,704,480,pedestrianCrossing,604,137,671,205
pedestrian_1323820755_avi_image5.jpg,704,480,pedestrianCrossing,526,287,569,329
signalAhead_1323804141_avi_image4.jpg,704,480,signalAhead,177,2,231,51
speedLimit_1323823292_avi_image2.jpg,704,480,speedLimit45,86,160,116,196
speedLimit_1323817827_avi_image3.jpg,704,480,speedLimit35,361,269,391,305
stop_1323820481_avi_image12.jpg,704,480,stop,639,286,667,313
stop_1323820452_avi_image22.jpg,704,480,stop,634,205,675,244
signalAhead_1323816708_avi_image14.jpg,704,480,signalAhead,368,254,422,304
speedLimit_1323819361_avi_image16.jpg,704,480,speedLimit45,506,275,532,304
speedLimit_1323822937_avi_image8.jpg,704,480,speedLimit35,481,182,507,213
stop_1323821112_avi_image17.jpg,704,480,stop,463,265,509,308
speedLimit_1323824852_avi_image4.jpg,704,480,speedLimit25,481,217,498,237
speedLimit_1323803263_avi_image3.jpg,704,480,speedLimit65,481,28,517,68
stop_1323804419_avi_image31.jpg,704,480,stop,45,39,75,67
stop_1323804473_avi_image11.jpg,704,480,stop,459,30,492,60
stop_1323822602_avi_image12.jpg,704,480,stop,449,271,474,295
stop_1323817816_avi_image10.jpg,704,480,stop,409,265,440,294
signalAhead_1323814718_avi_image1.jpg,704,480,signalAhead,554,201,608,247
speedLimit_1323824718_avi_image2.jpg,704,480,speedLimitUrdbl,426,199,443,220
signalAhead_1323822386_avi_image9.jpg,704,480,signalAhead,584,133,690,236
pedestrian_1323822718_avi_image10.jpg,704,480,pedestrianCrossing,499,192,525,223
stop_1323804701_avi_image3.jpg,704,480,stop,639,19,679,56
signalAhead_1323823886_avi_image4.jpg,704,480,signalAhead,414,177,463,225
stop_1323822602_avi_image24.jpg,704,480,stop,533,219,580,262
stop_1323822794_avi_image8.jpg,704,480,stop,511,117,573,171
stop_1323820452_avi_image9.jpg,704,480,stop,464,239,495,269
speedLimit_1323821252_avi_image15.jpg,704,480,schoolSpeedLimit25,640,216,684,284
speedLimit_1323824852_avi_image10.jpg,704,480,speedLimit25,434,197,455,221
stop_1323822870_avi_image5.jpg,704,480,stop,531,175,575,218
speedLimit_1323820594_avi_image6.jpg,704,480,speedLimitUrdbl,506,304,525,325
stop_1323816448_avi_image14.jpg,704,480,stop,200,293,226,317
speedLimit_1323804376_avi_image11.jpg,704,480,speedLimit25,607,20,635,53
speedLimit_1323803166_avi_image16.jpg,704,480,speedLimit25,655,93,676,117
speedLimit_1323822345_avi_image2.jpg,704,480,speedLimit45,457,250,488,286
signalAhead_1323824604_avi_image2.jpg,704,480,signalAhead,96,149,156,203
speedLimit_1323817869_avi_image14.jpg,704,480,speedLimit25,633,245,662,276
speedLimit_1323816193_avi_image3.jpg,704,480,speedLimit25,612,213,644,251
pedestrian_1323820836_avi_image12.jpg,704,480,pedestrianCrossing,494,255,531,288
speedLimit_1323824296_avi_image22.jpg,704,480,speedLimit45,140,150,178,195
stop_1323819316_avi_image5.jpg,704,480,stop,482,244,523,283
stop_1323804393_avi_image17.jpg,704,480,stop,345,72,366,92
merge_1323817276_avi_image11.jpg,704,480,merge,398,280,436,315
stop_1323820452_avi_image4.jpg,704,480,stop,408,264,435,292
addedLane_1323820215_avi_image11.jpg,704,480,addedLane,470,271,515,313
stop_1323817842_avi_image27.jpg,704,480,stop,610,189,664,241
stop_1323822840_avi_image5.jpg,704,480,stop,384,180,414,209
stop_1323819291_avi_image6.jpg,704,480,stop,176,282,203,308
stop_1323821112_avi_image26.jpg,704,480,stop,567,244,624,299
pedestrian_1323822805_avi_image13.jpg,704,480,pedestrianCrossing,454,182,497,226
stop_1323823007_avi_image20.jpg,704,480,stop,583,130,631,176
speedLimit_1323820594_avi_image11.jpg,704,480,speedLimit35,584,283,607,311
stop_1323820728_avi_image14.jpg,704,480,stop,592,195,671,268
pedestrian_1323822830_avi_image11.jpg,704,480,pedestrianCrossing,490,163,543,215
stop_1323822794_avi_image10.jpg,704,480,stop,626,100,697,162
stop_1323816448_avi_image1.jpg,704,480,stop,151,307,169,324
speedLimit_1323804376_avi_image6.jpg,704,480,speedLimit25,527,46,549,74
stop_1323812778_avi_image14.jpg,704,480,stop,503,208,530,233
signalAhead_1323813244_avi_image1.jpg,704,480,signalAhead,587,158,659,235
stop_1323812801_avi_image4.jpg,704,480,stop,531,219,562,248
speedLimit_1323823940_avi_image5.jpg,704,480,speedLimit40,575,206,595,228
signalAhead_1323822259_avi_image13.jpg,704,480,signalAhead,551,289,586,321
signalAhead_1323817542_avi_image13.jpg,704,480,signalAhead,546,250,590,286
stop_1323822577_avi_image25.jpg,704,480,stop,565,97,670,190
speedLimit_1323822290_avi_image22.jpg,704,480,speedLimit50,317,294,334,313
pedestrian_1323822945_avi_image1.jpg,704,480,pedestrianCrossing,458,214,519,274
stop_1323820702_avi_image4.jpg,704,480,stop,364,290,393,318
speedLimit_1323824296_avi_image24.jpg,704,480,speedLimit45,112,135,157,188
stop_1323822870_avi_image2.jpg,704,480,stop,493,189,532,225
speedLimit_1323823482_avi_image1.jpg,704,480,speedLimit50,649,179,679,211
addedLane_1323817202_avi_image7.jpg,704,480,addedLane,384,289,426,326
pedestrian_1323804463_avi_image5.jpg,704,480,pedestrianCrossing,447,5,493,46
speedLimit_1323824296_avi_image16.jpg,704,480,speedLimit45,180,179,206,209
stop_1323816428_avi_image17.jpg,704,480,stop,503,240,549,280
speedLimit_1323822585_avi_image1.jpg,704,480,speedLimit35,420,258,445,286
stop_1323816428_avi_image15.jpg,704,480,stop,433,258,474,293
stop_1323820633_avi_image3.jpg,704,480,stop,467,309,483,325
stop_1323820633_avi_image19.jpg,704,480,stop,662,256,692,287
stop_1323804359_avi_image17.jpg,704,480,stop,131,38,157,63
speedLimit_1323824118_avi_image8.jpg,704,480,speedLimit45,633,162,659,190
stop_1323804393_avi_image19.jpg,704,480,stop,321,67,343,90
stop_1323820728_avi_image0.jpg,704,480,stop,602,296,630,322
signalAhead_1323817352_avi_image4.jpg,704,480,signalAhead,321,309,344,330
speedLimit_1323821252_avi_image3.jpg,704,480,schoolSpeedLimit25,509,282,529,314
yield_1323816786_avi_image10.jpg,704,480,yield,423,278,443,296
merge_1323821565_avi_image28.jpg,704,480,merge,4,164,95,271
stop_1323816483_avi_image14.jpg,704,480,stop,385,312,398,327
signalAhead_1323820257_avi_image5.jpg,704,480,signalAhead,435,269,473,305
signalAhead_1323817352_avi_image13.jpg,704,480,signalAhead,437,281,480,320
speedLimit_1323821504_avi_image2.jpg,704,480,speedLimitUrdbl,336,316,348,329
stop_1323822602_avi_image1.jpg,704,480,stop,436,291,455,309
stop_1323804393_avi_image26.jpg,704,480,stop,143,56,178,90
signalAhead_1323817542_avi_image17.jpg,704,480,signalAhead,70,241,126,292
stop_1323821112_avi_image19.jpg,704,480,stop,480,262,527,308
stop_1323804473_avi_image19.jpg,704,480,stop,572,6,629,58
pedestrian_1323816399_avi_image12.jpg,704,480,pedestrianCrossing,628,256,661,305
stop_1323822794_avi_image4.jpg,704,480,stop,306,146,350,188
merge_1323821565_avi_image8.jpg,704,480,merge,550,252,581,287
speedLimit_1323803166_avi_image3.jpg,704,480,speedLimitUrdbl,551,113,566,131
pedestrian_1323822718_avi_image12.jpg,704,480,pedestrianCrossing,508,185,534,215
speedLimit_1323820594_avi_image13.jpg,704,480,speedLimit35,625,266,651,297
speedLimit_1323817827_avi_image1.jpg,704,480,speedLimit35,387,259,417,292
speedLimit_1323824296_avi_image21.jpg,704,480,speedLimit45,149,154,183,194
speedLimit_1323821252_avi_image13.jpg,704,480,schoolSpeedLimit25,593,244,630,299
signalAhead_1323823886_avi_image3.jpg,704,480,signalAhead,398,183,444,228
merge_1323819651_avi_image2.jpg,704,480,merge,593,275,642,324
pedestrian_1323804463_avi_image2.jpg,704,480,pedestrianCrossing,429,23,468,57
merge_1323817072_avi_image4.jpg,704,480,merge,467,279,501,314
speedLimit_1323824718_avi_image1.jpg,704,480,speedLimitUrdbl,430,202,447,221
stop_1323822904_avi_image2.jpg,704,480,stop,306,246,324,265
merge_1323817072_avi_image1.jpg,704,480,merge,440,292,467,319
stop_1323804592_avi_image18.jpg,704,480,stop,438,18,459,46
stop_1323804393_avi_image27.jpg,704,480,stop,103,46,140,83
signalAhead_1323817542_avi_image12.jpg,704,480,signalAhead,518,259,559,293
yield_1323813350_avi_image3.jpg,704,480,yield,571,198,604,225
pedestrian_1323804492_avi_image8.jpg,704,480,pedestrianCrossing,640,21,689,63
speedLimit_1323823292_avi_image3.jpg,704,480,speedLimit45,51,147,87,190
signalAhead_1323815873_avi_image3.jpg,704,480,signalAhead,503,152,558,206
signalAhead_1323804241_avi_image7.jpg,704,480,signalAhead,558,36,594,68
pedestrian_1323820755_avi_image0.jpg,704,480,pedestrianCrossing,459,311,488,339
stop_1323821086_avi_image11.jpg,704,480,stop,409,257,447,291
speedLimit_1323823843_avi_image5.jpg,704,480,speedLimit40,568,167,596,197
signalAhead_1323822259_avi_image7.jpg,704,480,signalAhead,488,302,514,327
speedLimit_1323804376_avi_image9.jpg,704,480,speedLimit25,567,29,593,60
stop_1323820809_avi_image10.jpg,704,480,stop,490,264,521,293
speedLimit_1323820594_avi_image12.jpg,704,480,speedLimit35,602,277,627,307
speedLimit_1323823871_avi_image6.jpg,704,480,speedLimit40,363,204,383,226
signalAhead_1323822259_avi_image14.jpg,704,480,signalAhead,567,283,604,317
signalAhead_1323896726_avi_image5.jpg,640,480,signalAhead,434,233,451,250
speedLimit_1323823913_avi_image0.jpg,704,480,speedLimit40,558,149,603,197
stop_1323816448_avi_image12.jpg,704,480,stop,191,293,217,317
stop_1323804651_avi_image17.jpg,704,480,stop,496,55,520,78
speedLimit_1323824118_avi_image9.jpg,704,480,speedLimit45,665,153,694,184
speedLimit_1323816551_avi_image14.jpg,704,480,schoolSpeedLimit25,538,261,566,304
signalAhead_1323816708_avi_image26.jpg,704,480,signalAhead,503,199,598,291
addedLane_1323820177_avi_image0.jpg,704,480,addedLane,212,292,246,322
stop_1323804419_avi_image33.jpg,704,480,stop,586,26,621,60
stop_1323804359_avi_image18.jpg,704,480,stop,125,37,152,62
signalAhead_1323816708_avi_image17.jpg,704,480,signalAhead,395,237,458,294
addedLane_1323820177_avi_image2.jpg,704,480,addedLane,179,289,219,325
pedestrian_1323820755_avi_image2.jpg,704,480,pedestrianCrossing,476,302,513,338
signalAhead_1323822138_avi_image3.jpg,704,480,signalAhead,458,297,485,323
speedLimit_1323817452_avi_image14.jpg,704,480,speedLimit40,133,296,161,328
stop_1323821112_avi_image7.jpg,704,480,stop,359,274,396,308
yield_1323816786_avi_image12.jpg,704,480,yield,387,271,412,294
pedestrian_1323820836_avi_image11.jpg,704,480,pedestrianCrossing,488,259,522,292
pedestrian_1323816399_avi_image13.jpg,704,480,pedestrianCrossing,643,256,676,313
speedLimit_1323817452_avi_image2.jpg,704,480,speedLimit40,245,317,263,337
speedLimit_1323823871_avi_image14.jpg,704,480,speedLimit40,560,148,607,199
pedestrian_1323820836_avi_image1.jpg,704,480,pedestrianCrossing,439,279,465,303
pedestrian_1323816399_avi_image7.jpg,704,480,pedestrianCrossing,582,266,612,309
signalAhead_1323823192_avi_image0.jpg,704,480,signalAhead,614,186,645,214
speedLimit_1323821252_avi_image5.jpg,704,480,schoolSpeedLimit25,515,279,535,312
stop_1323822602_avi_image16.jpg,704,480,stop,465,261,495,288
signalAhead_1323822472_avi_image10.jpg,704,480,signalAhead,470,242,526,294
signalAhead_1323822138_avi_image13.jpg,704,480,signalAhead,610,245,667,296
stop_1323812975_avi_image20.jpg,704,480,stop,606,173,644,209
speedLimit_1323816551_avi_image18.jpg,704,480,schoolSpeedLimit25,591,233,629,291
pedestrian_1323822718_avi_image21.jpg,704,480,pedestrianCrossing,564,167,594,206
addedLane_1323820177_avi_image6.jpg,704,480,addedLane,66,252,128,310
pedestrian_1323822830_avi_image2.jpg,704,480,pedestrianCrossing,411,209,445,243
stop_1323820452_avi_image5.jpg,704,480,stop,417,254,444,282
stop_1323817842_avi_image26.jpg,704,480,stop,591,202,644,250
speedLimit_1323813042_avi_image5.jpg,704,480,schoolSpeedLimit25,444,238,457,249
speedLimit_1323817869_avi_image10.jpg,704,480,speedLimit25,477,274,501,301
signalAhead_1323896726_avi_image7.jpg,640,480,signalAhead,403,233,423,253
signalAhead_1323822259_avi_image8.jpg,704,480,signalAhead,492,302,519,328
stop_1323804359_avi_image23.jpg,704,480,stop,65,17,105,55
pedestrian_1323804492_avi_image6.jpg,704,480,pedestrianCrossing,607,35,651,72
stop_1323804701_avi_image0.jpg,704,480,stop,591,32,624,63
signalAhead_1323896726_avi_image12.jpg,640,480,signalAhead,409,224,432,246
signalAhead_1323817460_avi_image0.jpg,704,480,signalAhead,189,321,216,346
signalAhead_1323822259_avi_image16.jpg,704,480,signalAhead,605,277,646,317
stop_1323820452_avi_image24.jpg,704,480,stop,655,202,697,243
signalAhead_1323820257_avi_image1.jpg,704,480,signalAhead,411,284,446,315
speedLimit_1323817827_avi_image7.jpg,704,480,speedLimit35,252,268,284,306
speedLimit_1323820650_avi_image8.jpg,704,480,speedLimit35,556,265,588,302
speedLimit_1323804183_avi_image7.jpg,704,480,speedLimitUrdbl,288,27,310,51
stop_1323822840_avi_image13.jpg,704,480,stop,483,146,527,190
merge_1323817276_avi_image0.jpg,704,480,merge,370,298,396,321
speedLimit_1323820230_avi_image3.jpg,704,480,speedLimit65,446,308,469,335
signalAhead_1323822472_avi_image0.jpg,704,480,signalAhead,332,301,355,323
yield_1323802820_avi_image0.jpg,704,480,yield,651,38,684,66
signalAhead_1323816708_avi_image12.jpg,704,480,signalAhead,352,256,400,301
speedLimit_1323822628_avi_image19.jpg,704,480,speedLimit25,580,242,610,275
speedLimit_1323824852_avi_image14.jpg,704,480,speedLimit25,435,180,459,208
stop_1323823007_avi_image4.jpg,704,480,stop,511,199,531,219
signalAhead_1323896726_avi_image8.jpg,640,480,signalAhead,416,231,436,251
speedLimit_1323821504_avi_image6.jpg,704,480,speedLimitUrdbl,91,325,105,341
speedLimit_1323823940_avi_image0.jpg,704,480,speedLimit40,542,214,558,233
stop_1323820809_avi_image3.jpg,704,480,stop,474,297,497,319
stop_1323821155_avi_image8.jpg,704,480,stop,405,302,420,317
stop_1323817816_avi_image24.jpg,704,480,speedLimitUrdbl,409,278,429,303
signalAhead_1323822259_avi_image3.jpg,704,480,signalAhead,457,305,479,326
pedestrian_1323822805_avi_image0.jpg,704,480,pedestrianCrossing,288,218,320,245
pedestrian_1323820836_avi_image10.jpg,704,480,pedestrianCrossing,483,262,515,293
stop_1323816483_avi_image16.jpg,704,480,stop,397,311,412,328
signalAhead_1323822386_avi_image2.jpg,704,480,signalAhead,56,272,94,309
stop_1323821155_avi_image9.jpg,704,480,stop,407,311,422,326
speedLimit_1323824852_avi_image6.jpg,704,480,speedLimitUrdbl,456,213,473,234
stop_1323817842_avi_image16.jpg,704,480,stop,478,269,505,294
stop_1323822602_avi_image15.jpg,704,480,stop,461,264,490,291
stop_1323822840_avi_image12.jpg,704,480,stop,466,155,507,196
signalAhead_1323822259_avi_image17.jpg,704,480,signalAhead,626,275,672,316
stop_1323817816_avi_image14.jpg,704,480,stop,437,241,478,281
stop_1323804651_avi_image22.jpg,704,480,stop,603,36,632,63
signalAhead_1323822386_avi_image8.jpg,704,480,signalAhead,534,173,624,261
speedLimit_1323822290_avi_image28.jpg,704,480,speedLimit50,317,294,334,313
speedLimit_1323820650_avi_image11.jpg,704,480,speedLimit35,608,235,646,281
merge_1323819651_avi_image0.jpg,704,480,merge,553,286,596,327
speedLimit_1323803166_avi_image2.jpg,704,480,speedLimitUrdbl,548,122,563,139
speedLimit_1323820594_avi_image5.jpg,704,480,speedLimitUrdbl,492,306,511,327
signalAhead_1323823886_avi_image6.jpg,704,480,signalAhead,452,167,511,226
speedLimit_1323824699_avi_image3.jpg,704,480,speedLimit35,485,89,527,137
stop_1323820633_avi_image16.jpg,704,480,stop,599,273,626,300
speedLimit_1323821504_avi_image14.jpg,704,480,speedLimitUrdbl,19,312,38,336
signalAhead_1323822259_avi_image12.jpg,704,480,signalAhead,537,291,569,321
stop_1323822870_avi_image6.jpg,704,480,stop,548,170,595,216
stop_1323817842_avi_image9.jpg,704,480,stop,451,288,473,309
signalAhead_1323816708_avi_image28.jpg,704,480,signalAhead,539,183,645,287
stop_1323820633_avi_image7.jpg,704,480,stop,493,302,512,321
speedLimit_1323824718_avi_image12.jpg,704,480,speedLimit35,483,152,516,190
speedLimit_1323803166_avi_image11.jpg,704,480,speedLimit25,594,109,611,130
stop_1323804592_avi_image8.jpg,704,480,stop,332,14,361,42
stop_1323820452_avi_image18.jpg,704,480,stop,590,215,627,250
pedestrian_1323822718_avi_image13.jpg,704,480,pedestrianCrossing,516,183,542,213
stop_1323817842_avi_image14.jpg,704,480,stop,470,276,494,300
stop_1323804419_avi_image29.jpg,704,480,stop,106,46,131,70
signalAhead_1323804141_avi_image3.jpg,704,480,signalAhead,193,1,241,46
speedLimit_1323824118_avi_image4.jpg,704,480,speedLimit45,540,174,558,195
speedLimit_1323819447_avi_image3.jpg,704,480,speedLimit40,448,258,471,285
signalAhead_1323815873_avi_image2.jpg,704,480,signalAhead,472,182,516,226
stop_1323823007_avi_image10.jpg,704,480,stop,520,190,547,216
stop_1323820452_avi_image13.jpg,704,480,stop,525,229,560,261
speedLimit_1323816551_avi_image8.jpg,704,480,schoolSpeedLimit25,504,282,524,313
speedLimit_1323822290_avi_image18.jpg,704,480,speedLimit50,317,294,334,313
stop_1323803184_avi_image4.jpg,704,480,stop,502,33,524,55
addedLane_1323816833_avi_image3.jpg,704,480,addedLane,233,260,272,301
signalAhead_1323823223_avi_image18.jpg,704,480,signalAhead,51,142,122,211
stop_1323817816_avi_image15.jpg,704,480,stop,446,233,491,275
merge_1323817276_avi_image20.jpg,704,480,merge,447,249,504,301
addedLane_1323817202_avi_image9.jpg,704,480,addedLane,398,279,447,320
stop_1323803184_avi_image11.jpg,704,480,stop,542,28,569,52
pedestrian_1323820836_avi_image3.jpg,704,480,pedestrianCrossing,449,275,477,301
pedestrian_1323816399_avi_image11.jpg,704,480,pedestrianCrossing,617,255,648,299
signalAhead_1323820257_avi_image9.jpg,704,480,signalAhead,474,254,532,308
signalAhead_1323816708_avi_image13.jpg,704,480,signalAhead,361,255,410,304
signalAhead_1323814718_avi_image2.jpg,704,480,signalAhead,615,186,680,247
stop_1323822602_avi_image8.jpg,704,480,stop,432,279,454,301
merge_1323821565_avi_image27.jpg,704,480,merge,56,181,143,277
signalAhead_1323823223_avi_image6.jpg,704,480,signalAhead,557,212,579,234
stop_1323820633_avi_image10.jpg,704,480,stop,521,292,541,311
pedestrian_1323820836_avi_image23.jpg,704,480,pedestrianCrossing,608,211,665,264
signalAhead_1323817542_avi_image4.jpg,704,480,signalAhead,401,295,426,316
speedLimit_1323804376_avi_image0.jpg,704,480,speedLimitUrdbl,465,60,482,82
pedestrian_1323822718_avi_image28.jpg,704,480,pedestrianCrossing,655,158,690,216
stop_1323804359_avi_image26.jpg,704,480,stop,15,6,66,53
speedLimit_1323819361_avi_image13.jpg,704,480,speedLimit45,461,296,484,319
signalAhead_1323822386_avi_image5.jpg,704,480,signalAhead,467,235,521,286
speedLimit_1323820594_avi_image8.jpg,704,480,speedLimit35,531,298,552,322
stop_1323819291_avi_image22.jpg,704,480,stop,584,160,655,225
stop_1323822759_avi_image12.jpg,704,480,stop,301,184,333,215
stop_1323804701_avi_image1.jpg,704,480,stop,607,31,641,63
stop_1323821112_avi_image27.jpg,704,480,stop,582,239,640,295
speedLimit_1323822585_avi_image14.jpg,704,480,speedLimit35,215,279,248,315
stop_1323816483_avi_image1.jpg,704,480,stop,378,323,388,332
speedLimit_1323824852_avi_image0.jpg,704,480,speedLimitUrdbl,534,225,549,243
stop_1323812975_avi_image19.jpg,704,480,stop,583,184,618,217
signalAhead_1323817542_avi_image6.jpg,704,480,signalAhead,420,288,446,312
merge_1323803242_avi_image1.jpg,704,480,merge,147,10,219,71
pedestrian_1323822718_avi_image25.jpg,704,480,pedestrianCrossing,614,166,648,210
speedLimit_1323819361_avi_image12.jpg,704,480,speedLimit45,453,298,472,320
addedLane_1323816988_avi_image3.jpg,704,480,addedLane,524,250,572,299
stop_1323822577_avi_image4.jpg,704,480,stop,374,293,395,313
speedLimit_1323803166_avi_image14.jpg,704,480,speedLimit25,623,99,644,123
speedLimit_1323820650_avi_image13.jpg,704,480,speedLimit35,649,212,695,266
stop_1323804359_avi_image13.jpg,704,480,stop,144,49,167,69
stop_1323816428_avi_image5.jpg,704,480,stop,134,301,157,323
speedLimit_1323824852_avi_image2.jpg,704,480,speedLimitUrdbl,507,221,523,239
pedestrian_1323820836_avi_image18.jpg,704,480,pedestrianCrossing,545,236,591,279
pedestrian_1323822830_avi_image3.jpg,704,480,pedestrianCrossing,418,205,453,240
merge_1323821565_avi_image12.jpg,704,480,merge,514,247,550,287
stop_1323804497_avi_image11.jpg,704,480,stop,421,26,443,48
speedLimit_1323820650_avi_image6.jpg,704,480,speedLimit35,527,271,555,306
speedLimit_1323817869_avi_image6.jpg,704,480,speedLimit25,440,293,461,317
speedLimit_1323820650_avi_image10.jpg,704,480,speedLimit35,590,247,626,290
speedLimit_1323820285_avi_image1.jpg,704,480,speedLimit50,482,300,506,326
addedLane_1323813414_avi_image1.jpg,704,480,addedLane,212,192,260,237
speedLimit_1323803166_avi_image9.jpg,704,480,speedLimit25,578,113,595,134
pedestrian_1323816399_avi_image10.jpg,704,480,pedestrianCrossing,606,262,637,306
stop_1323816448_avi_image16.jpg,704,480,stop,223,292,254,320
speedLimit_1323820285_avi_image5.jpg,704,480,speedLimit50,546,268,580,307
stop_1323820728_avi_image8.jpg,704,480,stop,557,266,601,309
stop_1323820728_avi_image3.jpg,704,480,stop,585,289,617,322
